Id,Altitude,Slope_Orientation,Slope,Horizontal_Distance_To_Water,Vertical_Distance_To_Water,Horizontal_Distance_To_Roadways,Shadow_Index_9h,Shadow_Index_12h,Shadow_Index_15h,Horizontal_Distance_To_Fire_Points,Canopy_Density,Rainfall_Summer,Rainfall_Winter,Wind_Exposure_Level,Soil_Type,Wilderness_Area,Vegetation_Type
11304,2575,112,27,560,-24,691,254,199,54,1253,36.96,334.84,371.44,54.88,Type_4,Area_3,Type_3
10919,2672,221,30,134,89,2787,169,251,203,1206,66.55,248.83,346.67,9.71,Type_4,Area_3,Type_3
12354,2160,90,37,330,-11,618,246,156,0,626,49.63,323.12,943.74,54.68,Type_6,Area_4,Type_3
10787,2449,338,29,150,48,510,146,187,172,674,43.2,396.96,574.64,21.38,Type_10,Area_3,Type_3
3689,2317,251,10,362,55,268,198,247,187,573,33.97,166.84,1157.04,6.01,Type_10,Area_4,Type_3
3282,2240,3,34,466,83,618,155,156,123,752,41.01,321.43,206.99,59.03,Type_10,Area_4,Type_3
4676,2328,335,20,108,38,382,170,208,175,569,83.18,392.5,416.37,28.72,Type_10,Area_4,Type_3
5700,2503,354,12,190,20,480,200,218,156,1513,47.53,212.89,361.94,6.71,Type_6,Area_4,Type_3
11030,2497,131,19,210,32,484,247,227,101,993,30.93,311.46,237.45,53.47,Type_4,Area_3,Type_3
11082,2469,354,25,150,41,841,170,188,149,1128,49.77,303.96,216.64,13.68,Type_4,Area_3,Type_3
13125,2435,102,24,300,163,1252,252,201,63,708,36.3,447.95,974.0,11.16,Type_6,Area_4,Type_3
2556,2025,349,29,175,3,170,154,179,154,297,87.31,320.51,1146.48,8.3,Type_10,Area_4,Type_3
4122,2210,329,19,90,11,1057,172,214,180,366,61.53,155.29,463.89,14.35,Type_10,Area_4,Type_3
4160,2317,97,13,42,8,1140,241,220,106,124,63.94,272.36,441.49,41.21,Type_6,Area_4,Type_3
3824,2297,323,36,256,147,1224,110,179,196,755,49.69,432.64,211.57,41.24,Type_10,Area_4,Type_3
7149,2611,123,18,216,50,1514,247,224,99,1015,56.58,280.27,525.09,24.76,Type_4,Area_3,Type_3
7262,2582,144,10,420,54,711,235,238,133,1316,41.42,282.01,616.9,27.3,Type_2,Area_3,Type_3
6533,2334,346,6,0,0,30,209,231,160,760,85.57,344.08,509.43,25.3,Type_17,Area_4,Type_3
3911,2295,329,25,458,207,1224,153,202,184,1226,32.36,429.46,827.93,42.69,Type_10,Area_4,Type_3
7193,2539,73,17,313,11,484,237,206,94,1249,60.3,186.82,402.1,45.76,Type_2,Area_3,Type_3
5091,2273,357,12,30,3,658,201,218,155,698,32.19,216.21,227.83,41.6,Type_4,Area_4,Type_3
8227,2840,143,9,569,110,2742,234,238,135,1902,51.57,257.53,692.72,16.28,Type_4,Area_3,Type_3
12781,2372,346,13,511,175,872,195,219,162,1451,70.8,286.45,226.74,35.57,Type_6,Area_4,Type_3
7865,2547,65,16,300,23,1142,233,207,101,1159,48.98,181.43,97.02,32.64,Type_4,Area_3,Type_3
2861,2304,15,12,212,33,780,209,215,142,618,82.01,288.58,259.12,60.43,Type_2,Area_4,Type_3
13878,2615,105,9,283,70,1650,236,229,123,1809,50.76,393.94,621.71,57.37,Type_2,Area_3,Type_3
4643,2346,293,22,532,208,626,151,228,215,1620,81.51,419.09,996.51,16.73,Type_10,Area_4,Type_3
12139,2079,22,33,108,62,175,181,153,90,573,36.16,326.29,913.74,51.99,Type_10,Area_4,Type_3
10788,2468,6,31,162,67,408,166,163,121,564,30.53,383.57,642.91,64.62,Type_3,Area_3,Type_3
1850,2089,41,19,424,81,510,219,194,103,350,68.75,292.03,552.42,53.37,Type_5,Area_4,Type_3
6662,2432,261,21,277,91,134,163,245,218,577,56.51,425.47,990.33,32.1,Type_10,Area_4,Type_3
5090,2274,14,9,30,0,636,212,222,147,725,37.15,207.64,967.12,11.21,Type_4,Area_4,Type_3
3882,2326,30,22,234,24,960,207,186,106,153,73.89,211.4,852.04,22.18,Type_6,Area_4,Type_3
3123,2202,281,31,210,124,1434,120,224,236,700,33.75,156.2,706.55,53.03,Type_10,Area_4,Type_3
10895,2620,204,14,42,13,1473,212,252,172,212,66.73,353.55,1082.55,9.64,Type_4,Area_3,Type_3
6597,2422,194,24,120,62,404,208,251,164,1181,37.05,235.84,1159.16,5.27,Type_4,Area_4,Type_3
11137,2608,200,17,297,179,1879,211,253,171,481,48.6,443.0,425.54,43.13,Type_4,Area_3,Type_3
3605,2146,304,40,85,50,1332,83,185,225,938,43.12,153.06,243.37,19.88,Type_10,Area_4,Type_3
8315,2566,167,20,120,27,1234,232,243,133,1908,53.74,275.05,684.42,31.82,Type_4,Area_3,Type_3
2505,2110,41,24,285,80,361,215,181,89,301,42.03,295.25,325.86,5.27,Type_1,Area_4,Type_3
5785,2329,137,23,85,42,1376,248,224,92,859,31.01,408.18,1053.7,35.41,Type_3,Area_4,Type_3
7055,2631,334,10,531,74,700,197,227,169,918,59.43,383.77,1072.97,24.87,Type_11,Area_3,Type_3
7054,2629,32,9,330,-10,892,218,221,138,769,59.03,166.13,789.85,47.08,Type_11,Area_3,Type_3
13048,2490,119,12,457,243,900,241,229,116,825,63.63,436.5,984.72,15.58,Type_6,Area_4,Type_3
4615,2392,34,21,297,81,1430,211,188,104,323,44.91,267.87,240.44,15.57,Type_10,Area_4,Type_3
12648,2264,223,11,30,4,1092,206,251,180,371,42.24,246.33,463.4,10.08,Type_1,Area_4,Type_3
12686,2256,352,30,90,59,1173,155,174,147,666,85.28,244.37,440.35,46.86,Type_10,Area_4,Type_3
5873,2457,102,18,216,70,720,247,215,90,285,67.68,378.81,805.02,59.74,Type_2,Area_4,Type_3
2865,2124,121,27,391,189,402,253,207,64,481,56.2,371.56,709.48,23.32,Type_1,Area_4,Type_3
14148,2799,100,21,450,166,2443,249,206,74,2082,47.34,239.49,794.73,34.85,Type_10,Area_3,Type_3
3596,2328,155,5,395,66,182,226,240,149,495,68.68,363.98,128.83,29.53,Type_4,Area_4,Type_3
10948,2508,237,21,42,15,1008,177,253,208,674,85.75,219.23,597.07,9.06,Type_2,Area_3,Type_3
7236,2561,78,15,0,0,1530,238,211,99,1159,58.41,182.1,721.81,14.16,Type_17,Area_3,Type_3
10937,2579,212,34,134,73,1627,171,248,191,351,84.27,171.17,536.32,19.79,Type_4,Area_3,Type_3
12641,2212,355,29,212,98,1020,160,175,143,1245,54.24,342.56,1077.7,43.13,Type_10,Area_4,Type_3
2957,2092,300,29,30,8,210,127,214,220,655,73.74,332.24,279.95,55.08,Type_10,Area_4,Type_3
7441,2524,191,9,256,40,924,220,247,161,983,68.36,395.51,1121.58,27.26,Type_2,Area_3,Type_3
4663,2318,64,27,277,138,1500,233,176,58,150,57.65,232.6,822.51,38.0,Type_10,Area_4,Type_3
14977,2500,193,22,0,0,1289,212,251,163,470,62.67,365.89,389.77,28.09,Type_4,Area_3,Type_3
12655,2289,168,15,124,27,170,231,245,141,234,47.44,301.17,1073.28,39.79,Type_11,Area_4,Type_3
3798,2174,11,32,120,49,1154,168,157,110,1080,36.2,393.89,718.8,61.32,Type_10,Area_4,Type_3
8014,2772,116,8,277,42,2631,235,232,129,2107,43.27,207.92,416.78,28.38,Type_11,Area_3,Type_3
3029,2220,272,37,270,136,1302,101,222,246,658,70.29,338.87,245.68,18.86,Type_10,Area_4,Type_3
3153,2083,309,23,30,10,1343,150,218,205,648,72.33,338.73,892.69,25.24,Type_17,Area_4,Type_3
10858,2630,207,33,30,8,2254,179,248,182,633,38.07,430.89,620.17,48.03,Type_4,Area_3,Type_3
14167,2648,140,19,95,19,2353,244,231,108,2420,48.64,395.11,691.76,47.6,Type_4,Area_3,Type_3
5074,2422,0,14,180,52,1061,199,214,151,937,35.12,349.58,385.38,14.06,Type_6,Area_4,Type_3
10653,2551,171,18,175,42,1945,229,245,140,1754,80.67,215.25,390.11,39.09,Type_2,Area_3,Type_3
5586,2377,70,14,300,133,1249,235,212,106,1187,33.31,444.42,1122.36,7.65,Type_2,Area_4,Type_3
5272,2411,103,20,85,25,949,249,210,80,942,37.74,156.84,822.0,55.16,Type_6,Area_4,Type_3
11173,2483,118,14,90,-26,1182,243,227,111,1528,86.62,354.47,1033.45,21.7,Type_4,Area_3,Type_3
8363,2587,137,16,182,28,1506,243,233,114,2393,44.0,328.34,1019.56,37.82,Type_4,Area_3,Type_3
6508,2486,69,29,268,119,624,236,171,46,752,84.91,410.39,1046.61,25.92,Type_10,Area_4,Type_3
3952,2306,342,26,361,197,1127,156,190,166,1230,80.1,283.75,1058.26,46.63,Type_10,Area_4,Type_3
11290,2611,17,10,182,11,765,212,219,144,1262,72.43,342.91,892.07,22.78,Type_10,Area_3,Type_3
13017,2399,330,14,339,158,404,186,222,175,1905,80.82,334.08,325.32,39.67,Type_6,Area_4,Type_3
6798,2656,161,17,361,52,553,235,242,132,162,48.77,428.24,1027.97,25.17,Type_4,Area_3,Type_3
8087,2546,126,8,553,65,918,234,235,132,1209,87.04,216.45,1030.3,55.79,Type_2,Area_3,Type_3
5030,2260,1,31,216,67,990,159,165,130,1348,37.28,415.2,742.42,40.85,Type_10,Area_4,Type_3
7895,2653,114,14,175,38,2278,244,225,107,2345,59.44,197.79,974.27,63.73,Type_10,Area_3,Type_3
14958,2532,224,30,90,12,1064,167,251,207,631,80.15,228.16,363.24,46.97,Type_4,Area_3,Type_3
3774,2306,224,25,175,75,979,178,254,202,484,73.98,312.66,129.36,42.1,Type_6,Area_4,Type_3
14928,2547,189,17,42,10,1441,219,250,160,765,57.48,379.97,506.33,30.97,Type_3,Area_3,Type_3
11236,2446,61,30,242,48,1239,228,165,49,752,60.61,201.08,435.35,27.05,Type_4,Area_3,Type_3
13341,2352,69,12,85,4,420,233,216,113,612,79.97,275.38,1153.1,27.98,Type_2,Area_4,Type_3
11076,2575,225,10,402,76,2457,206,250,180,566,61.87,406.36,791.74,43.7,Type_2,Area_3,Type_3
10829,2831,202,17,384,84,3144,210,253,173,1530,81.11,166.37,487.5,41.07,Type_4,Area_3,Type_3
5879,2417,170,13,300,73,1022,229,245,145,1438,56.89,286.23,387.38,9.62,Type_6,Area_4,Type_3
5332,2481,356,6,516,211,1048,210,229,157,661,48.99,440.63,121.08,6.66,Type_10,Area_4,Type_3
3839,2240,333,34,255,140,1187,125,176,179,1130,86.02,266.65,641.29,44.89,Type_10,Area_4,Type_3
6964,2653,135,17,300,13,860,244,231,110,569,68.53,247.68,457.82,45.62,Type_2,Area_3,Type_3
7875,2636,79,14,150,40,2197,237,215,106,2293,62.13,255.26,1097.39,37.31,Type_11,Area_3,Type_3
14115,2541,185,15,60,2,1167,222,249,156,1921,46.95,322.18,712.72,29.82,Type_4,Area_3,Type_3
12693,2146,20,26,60,14,1047,191,174,109,1507,60.9,408.67,191.32,60.53,Type_10,Area_4,Type_3
8049,2636,106,16,42,10,2197,246,219,97,2431,82.21,200.31,1071.43,27.04,Type_2,Area_3,Type_3
2432,2071,43,28,390,204,390,213,167,73,992,79.6,182.35,698.21,33.45,Type_5,Area_4,Type_3
15069,2446,41,27,67,14,1719,212,170,78,268,38.44,381.53,696.84,45.19,Type_10,Area_3,Type_3
11015,2468,96,18,30,6,847,246,212,89,870,82.5,185.75,964.85,47.58,Type_4,Area_3,Type_3
6764,2415,12,22,201,64,607,192,189,127,1167,47.11,338.18,917.33,56.03,Type_10,Area_4,Type_3
14962,2525,233,23,85,32,1003,176,253,207,685,76.12,427.28,971.86,5.63,Type_2,Area_3,Type_3
4720,2274,114,28,60,27,799,254,199,51,543,85.24,416.57,956.94,64.68,Type_4,Area_4,Type_3
11217,2480,174,27,212,76,1187,223,241,132,1182,55.93,405.41,489.7,59.46,Type_4,Area_3,Type_3
8446,2621,139,24,124,38,1822,248,223,89,2812,71.35,350.37,316.68,35.07,Type_4,Area_3,Type_3
2603,2152,268,32,212,114,594,121,232,240,495,74.92,206.01,894.33,7.68,Type_10,Area_4,Type_3
6447,2420,57,23,201,-11,805,228,184,76,765,88.13,332.24,734.33,29.73,Type_10,Area_4,Type_3
7987,2544,151,12,417,90,443,235,240,133,594,77.04,398.51,1138.0,51.82,Type_4,Area_3,Type_3
13031,2409,53,10,85,22,981,226,218,126,1266,48.3,242.38,527.04,47.23,Type_6,Area_4,Type_3
7235,2625,161,27,108,41,1945,235,235,112,1452,50.31,371.88,679.15,33.12,Type_4,Area_3,Type_3
11262,2560,309,27,390,-39,964,137,211,209,1020,48.16,376.99,104.53,42.33,Type_4,Area_3,Type_3
5756,2417,166,15,589,147,726,232,244,139,966,52.97,247.5,356.83,34.18,Type_3,Area_4,Type_3
11211,2516,180,34,256,112,1262,211,237,132,1103,38.49,306.09,381.43,54.63,Type_4,Area_3,Type_3
4583,2346,12,21,319,134,1106,194,194,131,42,76.91,251.01,687.71,27.16,Type_10,Area_4,Type_3
5743,2473,278,19,212,30,330,166,240,212,1826,79.94,278.69,921.12,34.91,Type_10,Area_4,Type_3
2973,2137,218,23,295,91,335,188,254,193,870,77.17,188.34,850.34,6.54,Type_1,Area_4,Type_3
13577,2496,300,13,192,29,30,183,234,191,511,48.88,331.15,677.09,51.65,Type_6,Area_4,Type_3
11117,2569,219,26,360,143,2131,182,254,197,258,85.69,153.28,508.11,57.11,Type_4,Area_3,Type_3
3265,2136,39,28,30,-3,564,208,167,78,636,77.57,263.51,1097.47,32.82,Type_10,Area_4,Type_3
11150,2443,197,18,95,17,1866,212,252,168,134,81.26,393.24,261.49,38.52,Type_2,Area_3,Type_3
14949,2401,114,15,42,7,845,244,224,105,1116,57.13,340.01,232.72,20.01,Type_4,Area_3,Type_3
11188,2551,123,33,242,1,1368,253,196,43,1172,70.03,446.54,271.85,33.72,Type_4,Area_3,Type_3
5972,2400,117,13,417,106,485,242,227,112,1019,42.05,208.34,484.8,48.84,Type_3,Area_4,Type_3
12418,2151,4,23,60,17,966,182,187,136,658,64.39,255.15,321.01,59.77,Type_10,Area_4,Type_3
3744,2320,62,22,258,60,866,233,189,79,324,33.34,194.9,492.56,32.4,Type_6,Area_4,Type_3
4585,2408,10,11,446,166,1556,208,218,146,691,71.5,443.35,253.3,15.61,Type_6,Area_4,Type_3
8016,2648,104,12,90,35,2263,241,224,111,2448,76.33,314.84,1191.29,5.15,Type_11,Area_3,Type_3
11153,2440,90,14,0,0,990,241,217,103,1348,52.07,252.67,101.05,57.09,Type_4,Area_3,Type_3
15072,2462,34,19,120,39,1597,214,196,112,351,43.53,207.54,231.74,43.85,Type_10,Area_3,Type_3
10801,2564,226,38,67,34,1549,141,243,214,1211,51.07,276.03,724.87,9.28,Type_3,Area_3,Type_3
5018,2265,306,21,437,58,360,157,222,204,1673,49.32,203.4,323.99,55.2,Type_10,Area_4,Type_3
5469,2475,337,7,361,154,417,204,230,165,391,80.69,408.11,1148.02,55.68,Type_2,Area_4,Type_3
8409,2712,189,16,270,105,2032,219,250,160,2605,60.58,247.94,337.43,54.45,Type_4,Area_3,Type_3
5978,2348,108,12,228,41,1019,241,225,112,987,38.99,167.26,306.24,64.74,Type_3,Area_4,Type_3
5483,2256,282,11,67,24,466,189,241,191,1812,56.78,439.21,444.62,36.81,Type_4,Area_4,Type_3
2359,2217,111,6,182,81,192,230,234,137,379,62.04,357.12,224.32,23.88,Type_2,Area_4,Type_3
15066,2603,192,18,297,0,1560,216,251,162,830,71.51,269.59,487.45,22.21,Type_2,Area_3,Type_3
12007,2217,87,32,212,155,182,247,169,25,319,55.73,319.62,731.57,18.93,Type_1,Area_4,Type_3
10853,2423,92,17,42,3,1064,244,212,92,1116,67.55,234.8,403.91,21.11,Type_4,Area_3,Type_3
5364,2473,142,19,495,220,899,244,232,109,655,71.7,295.11,1145.2,58.51,Type_2,Area_4,Type_3
14938,2798,155,18,390,170,3020,238,238,122,1445,80.33,165.95,1129.03,50.85,Type_4,Area_3,Type_3
12320,2283,311,22,382,-29,488,154,218,201,726,88.2,411.14,664.85,27.75,Type_10,Area_4,Type_3
10995,2593,189,34,124,58,2436,200,241,149,947,82.22,172.4,599.78,51.62,Type_4,Area_3,Type_3
10926,2398,69,17,331,124,330,236,204,94,1034,42.89,339.76,197.76,63.96,Type_10,Area_3,Type_3
7463,2695,259,6,256,17,2121,206,244,176,1717,84.83,177.11,949.02,58.03,Type_4,Area_3,Type_3
6750,2475,22,23,210,110,721,199,185,114,1348,54.47,204.7,516.29,42.5,Type_10,Area_4,Type_3
3407,2241,333,27,180,129,741,149,195,179,297,81.48,218.66,864.96,29.79,Type_10,Area_4,Type_3
2864,2186,330,28,0,0,872,142,193,184,722,64.9,206.03,1168.5,22.64,Type_10,Area_4,Type_3
5891,2413,117,26,150,29,752,253,206,64,1260,73.12,342.35,1108.02,54.91,Type_5,Area_4,Type_3
4680,2364,3,30,404,152,1107,166,169,129,95,67.88,252.76,1185.64,31.89,Type_10,Area_4,Type_3
2228,2072,346,19,150,67,190,181,207,163,664,65.9,359.2,260.19,14.02,Type_10,Area_4,Type_3
5591,2303,34,19,127,48,270,214,195,111,1633,48.7,315.49,858.73,63.08,Type_6,Area_4,Type_3
12740,2196,49,10,268,101,492,224,219,128,738,74.89,186.18,916.71,29.2,Type_10,Area_4,Type_3
14983,2334,116,11,30,0,285,240,229,118,713,89.43,184.86,713.03,54.65,Type_2,Area_3,Type_3
11314,2518,141,28,335,-33,376,247,220,81,1165,87.09,158.53,482.18,22.33,Type_4,Area_3,Type_3
2825,2290,35,10,201,34,720,219,219,135,569,49.3,268.27,1140.43,22.64,Type_2,Area_4,Type_3
4308,2261,16,27,42,24,1332,186,173,112,691,67.81,282.98,911.14,64.7,Type_10,Area_4,Type_3
14088,2577,180,20,256,42,1431,223,248,148,2058,46.9,356.68,413.03,7.16,Type_4,Area_3,Type_3
12779,2355,328,22,361,180,1399,160,208,184,569,75.74,340.35,129.65,33.49,Type_10,Area_4,Type_3
11228,2420,2,21,150,22,1291,185,194,141,750,86.57,422.36,815.86,64.89,Type_10,Area_3,Type_3
4816,2352,60,13,162,64,408,230,213,114,518,86.09,224.16,509.08,19.71,Type_4,Area_4,Type_3
8124,2558,122,7,560,55,1087,233,234,134,1396,69.3,440.16,909.24,29.61,Type_2,Area_3,Type_3
1922,2008,226,32,30,12,108,161,250,210,295,30.19,306.95,719.34,21.78,Type_5,Area_4,Type_3
5049,2402,351,10,234,98,361,203,224,159,306,50.07,286.89,142.74,8.88,Type_10,Area_4,Type_3
4409,2170,328,16,30,2,1341,180,220,179,960,52.93,427.55,1063.41,7.13,Type_4,Area_4,Type_3
10869,2322,89,28,42,15,124,248,184,45,721,61.51,446.58,291.14,19.91,Type_3,Area_3,Type_3
2808,2077,83,30,242,144,256,245,172,34,418,39.7,164.67,426.02,12.23,Type_1,Area_4,Type_3
3874,2304,20,19,350,141,1423,203,195,124,939,79.64,308.11,186.27,39.96,Type_10,Area_4,Type_3
3311,2074,131,34,108,65,361,251,198,44,391,73.36,432.22,187.44,58.87,Type_6,Area_4,Type_3
3384,2091,5,30,30,16,607,167,167,124,552,45.57,271.64,722.87,14.84,Type_10,Area_4,Type_3
12851,2246,324,21,42,16,891,161,212,188,331,43.5,308.62,788.8,44.69,Type_10,Area_4,Type_3
7350,2576,198,9,247,73,938,218,248,165,1374,86.44,344.43,464.38,12.87,Type_2,Area_3,Type_3
4169,2376,0,1,446,212,1423,217,236,156,711,48.9,412.21,246.96,28.59,Type_6,Area_4,Type_3
5344,2402,18,31,283,-10,760,179,158,100,1493,39.69,169.03,1043.23,36.2,Type_10,Area_4,Type_3
13806,2570,13,24,150,40,1321,188,182,123,1572,37.63,381.44,1136.27,31.44,Type_10,Area_3,Type_3
6854,2798,165,13,120,15,1103,231,244,142,1012,76.88,446.27,583.89,22.19,Type_2,Area_3,Type_3
8003,2523,119,11,300,68,324,239,231,121,541,35.75,203.83,349.45,8.93,Type_4,Area_3,Type_3
10806,2612,80,30,134,75,1761,244,172,36,997,35.31,178.75,960.5,13.66,Type_3,Area_3,Type_3
12298,2059,20,38,162,133,234,165,133,79,454,65.95,306.26,1127.48,22.0,Type_10,Area_4,Type_3
4228,2246,46,37,190,114,1050,203,134,36,1557,68.46,325.0,969.05,47.21,Type_10,Area_4,Type_3
10887,2686,231,29,170,86,2971,163,251,213,1377,33.33,154.4,393.49,23.01,Type_4,Area_3,Type_3
7208,2529,56,14,309,43,450,228,208,110,1190,54.4,300.67,451.63,5.19,Type_2,Area_3,Type_3
10884,2633,142,16,120,41,1458,241,235,118,228,66.01,260.45,226.72,47.77,Type_4,Area_3,Type_3
11216,2527,21,29,256,57,1471,187,165,101,481,44.92,394.98,1094.78,35.21,Type_10,Area_3,Type_3
10910,2706,125,8,362,100,2420,234,235,133,960,43.8,417.19,965.36,40.01,Type_2,Area_3,Type_3
7335,2527,215,21,67,15,1065,195,254,188,1598,51.14,381.41,1063.71,36.54,Type_4,Area_3,Type_3
4137,2225,34,37,150,95,1116,189,136,56,1544,73.73,407.29,256.44,46.75,Type_10,Area_4,Type_3
10816,2499,233,27,90,36,1414,164,251,214,1182,64.64,294.62,838.44,8.11,Type_3,Area_3,Type_3
5203,2406,84,14,335,74,361,239,216,105,457,68.57,264.67,813.92,6.51,Type_4,Area_4,Type_3
7917,2589,159,9,524,119,631,230,242,143,644,70.83,386.32,633.53,44.55,Type_2,Area_3,Type_3
4340,2297,337,35,190,142,1260,123,168,171,1300,42.98,177.48,706.98,18.84,Type_10,Area_4,Type_3
15073,2487,197,24,240,-62,1273,207,252,168,1361,66.87,339.54,188.01,13.12,Type_4,Area_3,Type_3
2177,2022,302,29,30,17,85,129,213,218,780,46.76,412.52,731.77,50.92,Type_17,Area_4,Type_3
10642,2634,200,28,201,30,1864,197,251,172,1549,83.66,330.97,863.7,64.08,Type_2,Area_3,Type_3
2949,2281,325,19,234,128,631,171,217,184,408,52.16,344.92,335.17,15.9,Type_6,Area_4,Type_3
3324,2148,358,24,60,18,942,175,187,143,631,65.02,222.61,718.1,64.25,Type_10,Area_4,Type_3
10915,2408,79,5,192,-1,607,226,231,139,912,81.54,288.99,647.15,49.83,Type_2,Area_3,Type_3
5761,2404,95,11,391,14,983,238,223,114,984,75.73,244.37,1107.42,21.61,Type_2,Area_4,Type_3
2336,2227,170,12,258,91,85,229,245,146,330,53.03,308.26,96.77,15.08,Type_2,Area_4,Type_3
13345,2323,80,21,60,41,1269,243,197,74,883,63.93,419.53,458.93,44.94,Type_3,Area_4,Type_3
15076,2430,143,22,256,60,1200,245,229,101,1583,61.38,393.87,1019.75,25.2,Type_4,Area_3,Type_3
3267,2118,19,20,124,11,518,201,194,124,603,58.46,307.36,660.63,26.11,Type_10,Area_4,Type_3
10757,2671,112,19,150,62,1550,249,217,89,1275,40.96,380.82,97.74,56.89,Type_11,Area_3,Type_3
14967,2657,91,16,309,100,2184,243,214,97,805,55.9,374.06,1190.57,43.43,Type_2,Area_3,Type_3
13138,2471,333,24,361,207,474,158,201,178,618,30.26,250.66,235.59,7.98,Type_10,Area_4,Type_3
12335,2018,38,19,170,49,330,217,195,107,404,50.56,200.69,280.84,8.59,Type_6,Area_4,Type_3
5125,2336,331,23,67,15,108,158,204,181,170,84.77,331.67,640.39,63.36,Type_10,Area_4,Type_3
6678,2371,117,12,67,7,484,240,229,118,1294,45.19,428.09,524.87,9.9,Type_4,Area_4,Type_3
14858,2578,198,23,190,71,1894,206,252,170,1653,71.01,354.06,946.23,8.89,Type_2,Area_3,Type_3
3711,2233,352,19,108,-32,824,184,204,156,404,30.62,417.0,783.09,5.06,Type_10,Area_4,Type_3
10903,2642,94,14,95,30,1571,241,218,103,210,77.39,158.09,163.37,53.71,Type_10,Area_3,Type_3
10640,2606,192,22,309,99,2017,213,251,162,1727,45.93,207.14,142.59,41.78,Type_2,Area_3,Type_3
5646,2459,283,20,150,48,577,161,236,213,1693,46.45,220.63,895.51,55.61,Type_10,Area_4,Type_3
14991,2496,225,13,95,38,741,201,252,185,942,86.35,163.21,1014.07,55.16,Type_4,Area_3,Type_3
11204,2501,204,28,212,92,1369,192,251,178,899,75.32,235.01,504.1,9.61,Type_4,Area_3,Type_3
7392,2573,9,24,150,39,1341,185,184,129,1560,31.48,259.45,908.6,28.42,Type_10,Area_3,Type_3
13323,2348,38,14,0,0,466,219,209,122,543,64.28,351.06,513.54,36.91,Type_2,Area_4,Type_3
13160,2447,96,12,277,85,242,239,223,113,484,38.42,344.73,589.43,48.95,Type_2,Area_4,Type_3
6865,2793,165,14,85,10,1142,232,244,140,1048,61.94,237.59,146.55,29.36,Type_2,Area_3,Type_3
3107,2340,212,15,342,83,816,205,253,180,633,73.41,370.18,212.25,9.4,Type_6,Area_4,Type_3
13828,2456,116,6,30,2,808,231,234,137,700,34.45,242.11,171.33,33.32,Type_4,Area_3,Type_3
6730,2375,354,16,60,19,457,191,210,155,993,78.44,308.84,628.47,26.51,Type_10,Area_4,Type_3
13545,2409,195,29,67,46,531,201,248,163,1187,43.15,301.13,919.79,56.07,Type_4,Area_4,Type_3
12256,2233,276,30,153,139,309,125,230,236,582,65.75,214.99,958.93,32.82,Type_10,Area_4,Type_3
4841,2347,117,4,30,2,1342,227,236,143,525,87.34,306.63,813.12,5.09,Type_6,Area_4,Type_3
2723,2113,310,46,270,91,268,59,162,218,90,76.82,439.93,940.05,14.51,Type_10,Area_4,Type_3
15081,2487,44,27,255,79,1415,215,171,75,532,70.2,422.96,785.83,36.88,Type_10,Area_3,Type_3
12888,2406,20,19,395,224,1103,203,195,124,1150,48.65,434.2,152.63,37.85,Type_6,Area_4,Type_3
3820,2317,116,11,228,55,95,240,229,118,162,58.64,284.25,962.68,5.75,Type_11,Area_4,Type_3
3104,2036,285,29,42,13,400,126,224,231,649,56.04,405.79,560.28,54.44,Type_10,Area_4,Type_3
11092,2549,241,17,306,64,2348,186,252,201,509,77.67,284.13,143.53,29.62,Type_4,Area_3,Type_3
5228,2437,304,5,342,175,1358,205,237,171,618,83.06,183.83,316.8,59.26,Type_6,Area_4,Type_3
5844,2382,171,14,268,95,1131,229,245,144,1087,31.0,302.24,198.15,32.54,Type_3,Area_4,Type_3
4284,2233,69,34,30,17,1230,233,153,23,511,33.51,363.87,551.91,44.92,Type_4,Area_4,Type_3
11130,2383,264,15,30,12,661,182,246,202,1019,81.08,270.91,135.23,37.96,Type_14,Area_3,Type_3
11041,2480,63,7,30,-4,1570,226,226,134,800,64.47,313.28,1148.09,40.98,Type_4,Area_3,Type_3
4559,2383,27,19,277,74,1401,209,197,119,335,85.9,155.57,1101.52,20.22,Type_10,Area_4,Type_3
4609,2387,291,20,124,49,1353,160,233,210,836,87.38,380.3,372.72,26.57,Type_10,Area_4,Type_3
12345,2154,242,27,390,109,430,157,249,221,900,58.02,347.27,941.81,43.07,Type_1,Area_4,Type_3
3754,2290,252,12,270,28,170,192,248,194,330,71.46,177.03,1121.61,50.16,Type_10,Area_4,Type_3
2944,2313,299,29,108,23,808,125,214,222,674,72.87,449.37,623.97,31.29,Type_6,Area_4,Type_3
10750,2636,258,20,120,50,1315,170,247,214,1465,30.92,436.83,657.77,9.06,Type_11,Area_3,Type_3
7696,2537,99,14,127,37,1150,242,221,106,1052,70.69,346.04,583.89,20.18,Type_4,Area_3,Type_3
2912,2091,51,23,306,49,350,224,184,82,631,30.09,337.76,243.85,46.92,Type_1,Area_4,Type_3
12850,2329,349,8,182,50,443,205,226,160,579,61.0,435.72,225.32,59.13,Type_10,Area_4,Type_3
13011,2332,114,16,108,45,510,246,222,99,726,63.93,250.87,1168.33,55.36,Type_4,Area_4,Type_3
4579,2328,333,10,153,49,417,197,228,169,569,88.59,226.56,1058.84,44.31,Type_10,Area_4,Type_3
4017,2362,117,15,212,50,1052,244,225,106,67,83.17,232.72,531.07,61.54,Type_6,Area_4,Type_3
